"iso2_o","iso2_d","year","p"
"IE","BA",2013,0.0
"IE","BA",2014,0.0
"IE","BA",2015,0.0
"IE","BA",2016,0.0
"IE","BA",2017,0.0
"IT","BA",2001,0.9186
"IT","BA",2002,0.5965
"IT","BA",2003,0.9371
"IT","BA",2004,0.7753
"IT","BA",2005,0.8824
"IT","BA",2006,0.7974
"IT","BA",2007,0.4981
"IT","BA",2008,0.625
"IT","BA",2009,0.3359
"IT","BA",2010,0.4592
"IT","BA",2011,0.7824
"IT","BA",2012,0.8266
"IT","BA",2013,0.6848
"IT","BA",2014,0.5469
"IT","BA",2015,0.4077
"IT","BA",2016,0.5903
"IT","BA",2017,0.7331
"LT","BA",2001,0.0
"LT","BA",2002,0.0
"LT","BA",2003,0.0
"LT","BA",2004,0.0
"LT","BA",2005,0.0001
"LT","BA",2006,0.0
"LT","BA",2007,0.0127
"LT","BA",2008,0.0123
"LT","BA",2009,0.0356
"LT","BA",2010,0.0014
"LT","BA",2011,0.0
"LT","BA",2012,0.0229
"LT","BA",2013,0.0056
"LT","BA",2014,0.0144
"LT","BA",2015,0.0227
"LT","BA",2016,0.0013
"LT","BA",2017,0.0
"LU","BA",2001,0.0
"LU","BA",2002,0.0087
"LU","BA",2003,0.0219
"LU","BA",2004,0.0018
"LU","BA",2005,0.0
"LU","BA",2006,0.1917
"LU","BA",2007,0.0647
"LU","BA",2008,0.0
"LU","BA",2009,0.0
"LU","BA",2010,0.0
"LU","BA",2011,0.2843
"LU","BA",2012,0.08
"LU","BA",2013,0.0
"LU","BA",2014,0.0002
"LU","BA",2015,0.0172
"LU","BA",2016,0.2589
"LU","BA",2017,0.2822
"LV","BA",2001,0.2346
"LV","BA",2002,0.0
"LV","BA",2003,0.0537
"LV","BA",2004,0.188
"LV","BA",2005,0.0
"LV","BA",2006,0.0017
"LV","BA",2007,0.0
"LV","BA",2008,0.0
"LV","BA",2009,0.6673
"LV","BA",2010,0.0223
"LV","BA",2011,0.1428
"LV","BA",2012,0.0327
"LV","BA",2013,0.0378
"LV","BA",2014,0.0006
"LV","BA",2015,0.0
"LV","BA",2016,0.0
"LV","BA",2017,0.0
"MT","BA",2001,0.9997
"MT","BA",2002,0.9999
"MT","BA",2003,0.306
"MT","BA",2004,0.0
"MT","BA",2005,0.6654
"MT","BA",2006,0.0
"MT","BA",2007,0.0256
"MT","BA",2008,0.0
"MT","BA",2009,0.0676
"MT","BA",2010,0.0009
"MT","BA",2011,0.0
"MT","BA",2012,0.0
"MT","BA",2013,0.0
"MT","BA",2014,0.0
"MT","BA",2015,0.0492
"MT","BA",2016,0.1556
"MT","BA",2017,0.0026
"NL","BA",2001,0.702
"NL","BA",2002,0.3846
"NL","BA",2003,0.5564
"NL","BA",2004,0.4679
"NL","BA",2005,0.9826
"NL","BA",2006,0.9889
"NL","BA",2007,0.9693
"NL","BA",2008,0.9692
"NL","BA",2009,0.9552
"NL","BA",2010,0.8589
"NL","BA",2011,0.8682
"NL","BA",2012,0.4791
"NL","BA",2013,0.299
"NL","BA",2014,0.3061
"NL","BA",2015,0.1726
"NL","BA",2016,0.1445
"NL","BA",2017,0.1171
"PL","BA",2001,0.0022
"PL","BA",2002,0.0
"PL","BA",2003,0.0
"PL","BA",2004,0.0
"PL","BA",2005,0.0
"PL","BA",2006,0.0
"PL","BA",2007,0.0022
"PL","BA",2008,0.1929
"PL","BA",2009,0.0971
"PL","BA",2010,0.7952
"PL","BA",2011,0.1313
"PL","BA",2012,0.0252
"PL","BA",2013,0.2989
"PL","BA",2014,0.7832
"PL","BA",2015,0.4235
"PL","BA",2016,0.9046
"PL","BA",2017,0.9955
"PT","BA",2001,0.0
"PT","BA",2002,0.0
"PT","BA",2003,0.0
"PT","BA",2004,0.0
"PT","BA",2005,0.0
"PT","BA",2006,0.0
"PT","BA",2007,0.0
"PT","BA",2008,0.0
"PT","BA",2009,0.026
"PT","BA",2010,0.0004
"PT","BA",2011,0.0023
"PT","BA",2012,0.0
"PT","BA",2013,0.0
"PT","BA",2014,0.0
"PT","BA",2015,0.0
"PT","BA",2016,0.0173
"PT","BA",2017,0.1081
"RO","BA",2001,0.0
"RO","BA",2002,0.0
"RO","BA",2003,0.0015
"RO","BA",2004,0.0
"RO","BA",2005,0.0
"RO","BA",2006,0.0
"RO","BA",2007,0.0
"RO","BA",2008,0.0
"RO","BA",2009,0.0032
"RO","BA",2010,0.0046
"RO","BA",2011,0.028
"RO","BA",2012,0.0122
"RO","BA",2013,0.0167
"RO","BA",2014,0.2062
"RO","BA",2015,0.0147
"RO","BA",2016,0.0206
"RO","BA",2017,0.0105
"SE","BA",2001,0.0868
"SE","BA",2002,0.9029
"SE","BA",2003,0.9041
"SE","BA",2004,0.0557
"SE","BA",2005,0.6352
"SE","BA",2006,0.5567
"SE","BA",2007,0.7709
"SE","BA",2008,0.5661
"SE","BA",2009,0.6729
"SE","BA",2010,0.3891
"SE","BA",2011,0.0168
"SE","BA",2012,0.479
"SE","BA",2013,0.1483
"SE","BA",2014,0.088
"SE","BA",2015,0.0087
"SE","BA",2016,0.0048
"SE","BA",2017,0.1022
"SI","BA",2001,0.9999
"SI","BA",2002,1.0
"SI","BA",2003,1.0
"SI","BA",2004,1.0
"SI","BA",2005,1.0
"SI","BA",2006,1.0
"SI","BA",2007,1.0
"SI","BA",2008,1.0
"SI","BA",2009,1.0
"SI","BA",2010,1.0
"SI","BA",2011,1.0
"SI","BA",2012,1.0
"SI","BA",2013,0.9998
"SI","BA",2014,1.0
"SI","BA",2015,0.9997
"SI","BA",2016,0.9997
"SI","BA",2017,0.9994
"SK","BA",2001,0.1377
"SK","BA",2002,0.0494
"SK","BA",2003,0.0542
"SK","BA",2004,0.0294
"SK","BA",2005,0.1838
"SK","BA",2006,0.4111
"SK","BA",2007,0.2129
"SK","BA",2008,0.0594
"SK","BA",2009,0.0458
"SK","BA",2010,0.1343
"SK","BA",2011,0.0458
"SK","BA",2012,0.1796
"SK","BA",2013,0.1884
"SK","BA",2014,0.1792
"SK","BA",2015,0.0972
"SK","BA",2016,0.0792
"SK","BA",2017,0.2047
"AT","BB",2001,0.0875
"AT","BB",2002,0.9989
"AT","BB",2003,0.9873
"AT","BB",2004,0.6909
"AT","BB",2005,0.7229
"AT","BB",2006,0.4342
"AT","BB",2007,0.422
"AT","BB",2008,0.3778
"AT","BB",2009,0.7821
"AT","BB",2010,0.5447
"AT","BB",2011,0.8759
"AT","BB",2012,0.3765
"AT","BB",2013,0.9998
"AT","BB",2014,0.9992
"AT","BB",2015,0.9999
"AT","BB",2016,0.0
"AT","BB",2017,0.9965
"BE","BB",2001,0.4074
"BE","BB",2002,0.965
"BE","BB",2003,0.8971
"BE","BB",2004,0.5442
"BE","BB",2005,0.9961
"BE","BB",2006,0.9818
"BE","BB",2007,0.7496
"BE","BB",2008,0.9327
"BE","BB",2009,0.936
"BE","BB",2010,0.9507
"BE","BB",2011,0.6105
"BE","BB",2012,0.8726
"BE","BB",2013,0.9978
"BE","BB",2014,0.9985
"BE","BB",2015,0.9919
"BE","BB",2016,1.0
"BE","BB",2017,0.9995
"BG","BB",2001,0.7233
"BG","BB",2002,0.9979
"BG","BB",2003,0.0929
"BG","BB",2004,1.0
"BG","BB",2005,1.0
"BG","BB",2006,0.4718
"BG","BB",2007,0.829
"BG","BB",2008,0.9754
"BG","BB",2009,0.7885
"BG","BB",2010,0.1681
"BG","BB",2011,0.0181
"BG","BB",2012,0.0657
"BG","BB",2013,0.0601
"BG","BB",2014,0.2318
"BG","BB",2015,0.8607
"BG","BB",2016,0.4528
"BG","BB",2017,0.2634
"CY","BB",2001,0.0
"CY","BB",2002,0.0002
"CY","BB",2003,0.0
"CY","BB",2004,0.0
"CY","BB",2005,0.0005
"CY","BB",2006,0.0006
"CY","BB",2007,0.0239
"CY","BB",2008,0.0029
"CY","BB",2009,0.0
"CY","BB",2010,0.0
"CY","BB",2011,0.0391
"CY","BB",2012,0.0
"CY","BB",2013,0.0024
"CY","BB",2014,0.0
"CY","BB",2015,0.0002
"CY","BB",2016,0.0
"CY","BB",2017,0.0
"CZ","BB",2001,0.0004
"CZ","BB",2002,0.0002
"CZ","BB",2003,0.0004
"CZ","BB",2004,0.0092
"CZ","BB",2005,0.6279
"CZ","BB",2006,0.0806
"CZ","BB",2007,0.01
"CZ","BB",2008,0.0115
"CZ","BB",2009,0.211
"CZ","BB",2010,0.0515
"CZ","BB",2011,0.0546
"CZ","BB",2012,0.0724
"CZ","BB",2013,0.2531
"CZ","BB",2014,0.2694
"CZ","BB",2015,0.026
"CZ","BB",2016,0.0027
"CZ","BB",2017,0.0079
"DE","BB",2001,0.2333
"DE","BB",2002,0.3926
"DE","BB",2003,0.7201
"DE","BB",2004,0.0727
"DE","BB",2005,0.0041
"DE","BB",2006,0.823
"DE","BB",2007,0.5679
"DE","BB",2008,0.0033
"DE","BB",2009,0.9875
"DE","BB",2010,0.8817
"DE","BB",2011,0.1675
"DE","BB",2012,0.9872
"DE","BB",2013,0.9991
"DE","BB",2014,0.9991
"DE","BB",2015,0.9736
"DE","BB",2016,0.8467
"DE","BB",2017,0.8661
"DK","BB",2001,0.0468
"DK","BB",2002,0.449
"DK","BB",2003,0.1879
"DK","BB",2004,0.6492
"DK","BB",2005,0.2759
"DK","BB",2006,0.0
"DK","BB",2007,0.4342
"DK","BB",2008,0.1919
"DK","BB",2009,0.0017
"DK","BB",2010,0.0774
"DK","BB",2011,0.0561
"DK","BB",2012,0.026
"DK","BB",2013,0.0529
"DK","BB",2014,0.1768
"DK","BB",2015,0.0726
"DK","BB",2016,0.1334
"DK","BB",2017,0.2255
"EE","BB",2001,0.2169
"EE","BB",2002,0.9584
"EE","BB",2003,0.9308
"EE","BB",2004,0.193
"EE","BB",2008,0.2999
"EE","BB",2009,0.1978
"EE","BB",2011,0.9626
"EE","BB",2012,0.8572
"EE","BB",2013,0.9185
"EE","BB",2014,0.9342
"EE","BB",2015,0.8406
"EE","BB",2017,0.7582
"ES","BB",2001,0.4765
"ES","BB",2002,0.3607
"ES","BB",2003,0.1921
"ES","BB",2004,0.0056
"ES","BB",2005,0.0024
"ES","BB",2006,0.031
"ES","BB",2007,0.2101
"ES","BB",2008,0.678
"ES","BB",2009,0.0
"ES","BB",2010,0.6598
"ES","BB",2011,0.9245
"ES","BB",2012,0.3045
"ES","BB",2013,0.4302
"ES","BB",2014,0.8428
"ES","BB",2015,0.7563
"ES","BB",2016,0.5899
"ES","BB",2017,0.0236
"FI","BB",2001,0.8571
"FI","BB",2002,0.912
"FI","BB",2003,0.5404
"FI","BB",2004,0.6641
"FI","BB",2005,0.0126
"FI","BB",2006,0.0203
"FI","BB",2007,0.755
"FI","BB",2008,0.757
"FI","BB",2009,0.9935
"FI","BB",2010,0.8009
"FI","BB",2011,0.9405
"FI","BB",2012,0.9975
"FI","BB",2013,0.686
"FI","BB",2014,0.0955
"FI","BB",2015,0.9988
"FI","BB",2016,0.9295
"FI","BB",2017,0.9923
"FR","BB",2001,0.0
"FR","BB",2002,0.0018
"FR","BB",2003,0.2826
"FR","BB",2004,0.4466
"FR","BB",2005,0.1164
"FR","BB",2006,0.1522
"FR","BB",2007,0.3184
"FR","BB",2008,0.3931
"FR","BB",2009,0.0127
"FR","BB",2010,0.1132
"FR","BB",2011,0.0
"FR","BB",2012,0.5713
"FR","BB",2013,0.4056
"FR","BB",2014,0.6136
"FR","BB",2015,0.5028
"FR","BB",2016,0.2895
"FR","BB",2017,0.2627
"GB","BB",2001,0.9081
"GB","BB",2002,0.9949
"GB","BB",2003,0.8837
"GB","BB",2004,0.9296
"GB","BB",2005,0.98
"GB","BB",2006,0.9951
"GB","BB",2007,0.9983
"GB","BB",2008,0.9855
"GB","BB",2009,0.9977
"GB","BB",2010,1.0
"GB","BB",2011,0.9999
"GB","BB",2012,0.9766
"GB","BB",2013,0.9938
"GB","BB",2014,1.0
"GB","BB",2015,1.0
"GB","BB",2016,1.0
"GB","BB",2017,1.0
"GR","BB",2001,0.0375
"GR","BB",2002,0.5006
"GR","BB",2003,0.0752
"GR","BB",2004,0.0017
"GR","BB",2005,0.0032
"GR","BB",2006,0.004
"GR","BB",2007,0.0023
"GR","BB",2008,0.0008
"GR","BB",2009,0.0002
"GR","BB",2010,0.0003
"GR","BB",2011,0.0
"GR","BB",2012,0.786
"GR","BB",2013,0.0
"GR","BB",2014,0.6708
"GR","BB",2015,0.0
"GR","BB",2016,0.0
"GR","BB",2017,0.0001
"HR","BB",2001,0.3102
"HR","BB",2002,0.9427
"HR","BB",2003,0.9309
"HR","BB",2004,0.832
"HR","BB",2005,0.379
"HR","BB",2006,0.8961
"HR","BB",2007,0.9284
"HR","BB",2008,0.5242
"HR","BB",2009,0.9246
"HR","BB",2010,0.2853
"HR","BB",2011,0.5436
"HR","BB",2012,0.9088
"HR","BB",2013,0.9983
"HR","BB",2014,0.9375
"HR","BB",2015,0.8224
"HR","BB",2016,0.8377
"HR","BB",2017,0.023
"HU","BB",2001,0.9312
"HU","BB",2002,0.9998
"HU","BB",2003,0.9384
"HU","BB",2004,0.8604
"HU","BB",2005,0.0425
"HU","BB",2006,0.7861
"HU","BB",2007,0.0635
"HU","BB",2008,0.02
"HU","BB",2009,0.0443
"HU","BB",2010,0.0014
"HU","BB",2011,0.0044
"HU","BB",2012,0.0134
"HU","BB",2013,0.0319
"HU","BB",2014,0.005
"HU","BB",2015,0.0002
"HU","BB",2016,0.0
"HU","BB",2017,0.0
"IE","BB",2001,0.7917
"IE","BB",2002,0.4121
"IE","BB",2003,0.4727
"IE","BB",2004,0.3082
"IE","BB",2005,0.0773
"IE","BB",2006,0.0562
"IE","BB",2007,0.104
"IE","BB",2008,0.0068
"IE","BB",2009,0.4022
"IE","BB",2010,0.2505
"IE","BB",2011,0.3204
"IE","BB",2012,0.281
"IE","BB",2013,0.498
"IE","BB",2014,0.7129
"IE","BB",2015,0.0064
"IE","BB",2016,0.1595
"IE","BB",2017,0.5423
"IT","BB",2001,0.083
"IT","BB",2002,0.0098
"IT","BB",2003,0.0
"IT","BB",2004,0.0235
"IT","BB",2005,0.9673
"IT","BB",2006,0.9179
"IT","BB",2007,0.0
"IT","BB",2008,0.6045
"IT","BB",2009,0.4641
"IT","BB",2010,0.0
"IT","BB",2011,0.8404
"IT","BB",2012,0.2045
"IT","BB",2013,0.96
"IT","BB",2014,0.0009
"IT","BB",2015,0.8933
"IT","BB",2016,0.8994
"IT","BB",2017,0.9827
"LT","BB",2001,0.5656
"LT","BB",2002,0.7707
"LT","BB",2003,0.8367
"LT","BB",2004,0.3573
"LT","BB",2005,0.0
"LT","BB",2006,0.0
"LT","BB",2007,0.5003
"LT","BB",2008,0.658
"LT","BB",2009,1.0
"LT","BB",2010,0.9937
"LT","BB",2011,0.9114
"LT","BB",2012,0.9836
"LT","BB",2013,0.3442
"LT","BB",2014,0.9748
"LT","BB",2015,0.9493
"LT","BB",2016,0.5152
"LT","BB",2017,0.1992
"LU","BB",2001,0.0
"LU","BB",2002,0.0
"LU","BB",2003,0.0
"LU","BB",2004,0.0
"LU","BB",2005,0.0
"LU","BB",2006,0.0
"LU","BB",2007,0.0008
"LU","BB",2008,0.0005
"LU","BB",2009,0.0
"LU","BB",2010,0.0
"LU","BB",2011,0.9227
"LU","BB",2012,0.0
"LU","BB",2013,0.0108
"LU","BB",2014,0.0
"LU","BB",2015,0.0
"LU","BB",2016,0.0
"LU","BB",2017,0.0
"LV","BB",2001,0.2624
"LV","BB",2002,0.7611
"LV","BB",2003,0.4137
"LV","BB",2004,0.6618
"LV","BB",2005,0.0
"LV","BB",2006,0.0035
"LV","BB",2007,0.0134
"LV","BB",2008,0.005
"LV","BB",2009,0.8478
"LV","BB",2010,0.4499
"LV","BB",2011,0.6724
"LV","BB",2012,0.7568
"LV","BB",2013,0.7549
"LV","BB",2014,0.9323
"LV","BB",2015,0.9212
"LV","BB",2016,0.996
"LV","BB",2017,0.9973
"MT","BB",2001,0.4836
"MT","BB",2002,0.6786
"MT","BB",2003,0.6822
"MT","BB",2005,0.0
"MT","BB",2006,0.0019
"MT","BB",2008,0.5704
"MT","BB",2012,0.749
"MT","BB",2013,0.4677
"MT","BB",2014,0.0001
"MT","BB",2016,0.8302
"MT","BB",2017,0.0
"NL","BB",2001,0.3024
"NL","BB",2002,0.0181
"NL","BB",2003,0.2713
"NL","BB",2004,0.3697
"NL","BB",2005,0.5937
"NL","BB",2006,0.8744
"NL","BB",2007,0.0
"NL","BB",2008,0.1705
"NL","BB",2009,0.1201
"NL","BB",2010,0.3386
"NL","BB",2011,0.091
"NL","BB",2012,0.1862
"NL","BB",2013,0.7996
"NL","BB",2014,0.402
"NL","BB",2015,0.5154
"NL","BB",2016,0.7048
"NL","BB",2017,0.6787
"PL","BB",2001,0.987
"PL","BB",2002,0.0
"PL","BB",2003,0.9541
"PL","BB",2004,0.4411
"PL","BB",2005,0.0116
"PL","BB",2006,0.4551
"PL","BB",2007,0.0
"PL","BB",2008,0.3467
"PL","BB",2009,0.1427
"PL","BB",2010,0.7968
"PL","BB",2011,0.8802
"PL","BB",2012,0.1535
"PL","BB",2013,0.0
"PL","BB",2014,0.0
"PL","BB",2015,0.0
"PL","BB",2016,0.0
"PL","BB",2017,0.0
"PT","BB",2001,1.0
"PT","BB",2002,0.8948
"PT","BB",2003,0.2888
"PT","BB",2004,0.0329
"PT","BB",2005,0.2419
"PT","BB",2006,0.0873
"PT","BB",2007,0.2603
"PT","BB",2008,0.087
"PT","BB",2009,0.0
"PT","BB",2010,0.0004
"PT","BB",2011,0.0
"PT","BB",2012,0.0
"PT","BB",2013,0.0055
"PT","BB",2014,0.0
"PT","BB",2015,0.0
"PT","BB",2016,0.0133
"PT","BB",2017,0.0334
"RO","BB",2001,0.7002
"RO","BB",2002,0.9955
"RO","BB",2003,0.7755
"RO","BB",2004,0.6211
"RO","BB",2005,0.5872
"RO","BB",2006,0.5794
"RO","BB",2007,0.5293
"RO","BB",2008,0.0442
"RO","BB",2009,0.7883
"RO","BB",2010,0.8563
"RO","BB",2011,0.7782
"RO","BB",2013,0.9639
"RO","BB",2014,0.9395
"RO","BB",2015,0.6893
"RO","BB",2016,0.5787
"RO","BB",2017,0.234
"SE","BB",2001,0.001
"SE","BB",2002,0.0225
"SE","BB",2003,0.012
"SE","BB",2004,0.3098
"SE","BB",2005,0.0949
"SE","BB",2006,0.0783
"SE","BB",2007,0.0132
"SE","BB",2008,0.0016
"SE","BB",2009,0.0009
"SE","BB",2010,0.0007
"SE","BB",2011,0.0027
"SE","BB",2012,0.0002
"SE","BB",2013,0.006
"SE","BB",2014,0.0138
"SE","BB",2015,0.0015
"SE","BB",2016,0.0086
"SE","BB",2017,0.0
"SI","BB",2001,0.6375
"SI","BB",2002,0.9881
"SI","BB",2003,0.6721
"SI","BB",2004,0.2924
"SI","BB",2005,0.2777
"SI","BB",2006,0.3366
"SI","BB",2007,0.5146
"SI","BB",2009,0.8043
"SI","BB",2010,0.7204
"SI","BB",2011,0.6906
"SI","BB",2012,0.0
"SI","BB",2013,0.0
"SI","BB",2014,0.9524
"SI","BB",2015,0.9864
"SI","BB",2016,0.8255
"SI","BB",2017,0.9098
"SK","BB",2001,0.0062
"SK","BB",2002,0.7393
"SK","BB",2003,0.7717
"SK","BB",2004,0.346
"SK","BB",2005,0.5505
"SK","BB",2006,0.2756
"SK","BB",2007,0.0907
"SK","BB",2008,0.1668
"SK","BB",2009,0.6595
"SK","BB",2010,0.2375
"SK","BB",2011,0.9968
"SK","BB",2012,0.0015
"SK","BB",2013,0.001
"SK","BB",2014,0.0671
"SK","BB",2015,0.0005
"SK","BB",2016,0.0035
"SK","BB",2017,0.0009
"AT","BD",2001,0.8886
"AT","BD",2002,0.3918
"AT","BD",2003,0.5231
"AT","BD",2004,0.7454
"AT","BD",2005,0.8633
"AT","BD",2006,0.658
"AT","BD",2007,0.7767
"AT","BD",2008,0.0014
"AT","BD",2009,0.0002
"AT","BD",2010,0.0983
"AT","BD",2011,0.663
"AT","BD",2012,0.0181
"AT","BD",2013,0.9127
"AT","BD",2014,0.977
"AT","BD",2015,0.9685
"AT","BD",2016,0.9522
"AT","BD",2017,0.8599
"BE","BD",2001,0.8958
"BE","BD",2002,0.1874
"BE","BD",2003,0.2303
"BE","BD",2004,0.6575
"BE","BD",2005,0.5813
"BE","BD",2006,0.4366
"BE","BD",2007,0.3175
"BE","BD",2008,0.3942
"BE","BD",2009,0.6107
"BE","BD",2010,0.8116
"BE","BD",2011,0.8496
"BE","BD",2012,0.8823
"BE","BD",2013,0.9503
"BE","BD",2014,0.893
"BE","BD",2015,0.9826
"BE","BD",2016,0.9822
"BE","BD",2017,0.9077
"BG","BD",2001,0.0
"BG","BD",2002,0.0
"BG","BD",2003,0.0
"BG","BD",2004,0.0
"BG","BD",2005,0.0375
"BG","BD",2006,0.0011
"BG","BD",2007,0.0
"BG","BD",2008,0.0
"BG","BD",2009,0.0
"BG","BD",2010,0.0
"BG","BD",2011,0.0001
"BG","BD",2012,0.0
"BG","BD",2013,0.0
"BG","BD",2014,0.0003
"BG","BD",2015,0.0
"BG","BD",2016,0.0
"BG","BD",2017,0.0
"CY","BD",2001,0.7245
"CY","BD",2002,0.3234
"CY","BD",2003,0.3564
"CY","BD",2004,0.7838
"CY","BD",2005,0.5165
"CY","BD",2006,0.5095
"CY","BD",2007,0.1871
"CY","BD",2008,0.3021
"CY","BD",2009,0.2697
"CY","BD",2010,0.1437
"CY","BD",2011,0.011
"CY","BD",2012,0.1203
"CY","BD",2013,0.0139
"CY","BD",2014,0.0034
"CY","BD",2015,0.0
"CY","BD",2016,0.0
"CY","BD",2017,0.0
"CZ","BD",2001,0.3666
"CZ","BD",2002,0.3617
"CZ","BD",2003,0.5122
"CZ","BD",2004,0.0133
"CZ","BD",2005,0.0081
"CZ","BD",2006,0.1379
"CZ","BD",2007,0.0309
"CZ","BD",2008,0.0936
"CZ","BD",2009,0.2542
"CZ","BD",2010,0.1696
"CZ","BD",2011,0.5263
"CZ","BD",2012,0.4547
"CZ","BD",2013,0.7448
"CZ","BD",2014,0.5622
"CZ","BD",2015,0.2331
"CZ","BD",2016,0.6225
"CZ","BD",2017,0.6273
"DE","BD",2001,0.9972
"DE","BD",2002,0.9992
"DE","BD",2003,0.9996
"DE","BD",2004,0.9978
"DE","BD",2005,0.9996
"DE","BD",2006,0.9999
"DE","BD",2007,0.999
"DE","BD",2008,0.9991
"DE","BD",2009,0.9991
"DE","BD",2010,0.9997
"DE","BD",2011,0.9991
"DE","BD",2012,0.9997
"DE","BD",2013,0.9998
"DE","BD",2014,0.9994
"DE","BD",2015,0.997
"DE","BD",2016,0.9989
"DE","BD",2017,0.9993
"DK","BD",2001,0.2983
"DK","BD",2002,0.2483
"DK","BD",2003,0.452
"DK","BD",2004,0.5756
"DK","BD",2005,0.4765
"DK","BD",2006,0.6288
"DK","BD",2007,0.2228
"DK","BD",2008,0.4729
"DK","BD",2009,0.6943
"DK","BD",2010,0.8519
"DK","BD",2011,0.8594
"DK","BD",2012,0.871
"DK","BD",2013,0.8523
"DK","BD",2014,0.7807
"DK","BD",2015,0.838
"DK","BD",2016,0.8625
"DK","BD",2017,0.8749
"EE","BD",2001,0.8516
"EE","BD",2002,0.626
"EE","BD",2003,0.957
"EE","BD",2004,0.9748
"EE","BD",2005,0.0096
"EE","BD",2006,0.0263
"EE","BD",2007,0.0208
"EE","BD",2008,0.0102
"EE","BD",2009,0.0148
"EE","BD",2010,0.0376
"EE","BD",2011,0.0006
"EE","BD",2012,0.0011
"EE","BD",2013,0.0
"EE","BD",2014,0.2405
"EE","BD",2015,0.7915
"EE","BD",2016,0.5469
"EE","BD",2017,0.0
"ES","BD",2001,0.8298
"ES","BD",2002,0.8289
"ES","BD",2003,0.969
"ES","BD",2004,0.9691
"ES","BD",2005,0.9887
"ES","BD",2006,0.9939
"ES","BD",2007,0.9169
"ES","BD",2008,0.9826
"ES","BD",2009,0.9631
"ES","BD",2010,0.9428
"ES","BD",2011,0.9592
"ES","BD",2012,0.9455
"ES","BD",2013,0.8896
"ES","BD",2014,0.893
"ES","BD",2015,0.9128
"ES","BD",2016,0.8497
"ES","BD",2017,0.9035
"FI","BD",2001,0.2821
"FI","BD",2002,0.3314
"FI","BD",2003,0.0536
"FI","BD",2004,0.0178
"FI","BD",2005,0.3436
"FI","BD",2006,0.0961
"FI","BD",2007,0.0097
"FI","BD",2008,0.001
"FI","BD",2009,0.1722
"FI","BD",2010,0.0002
"FI","BD",2011,0.0
"FI","BD",2012,0.0707
"FI","BD",2013,0.0011
"FI","BD",2014,0.0004
"FI","BD",2015,0.0181
"FI","BD",2016,0.0107
"FI","BD",2017,0.0
"FR","BD",2001,0.9801
"FR","BD",2002,0.9029
"FR","BD",2003,0.5645
"FR","BD",2004,0.9999
"FR","BD",2005,0.9953
"FR","BD",2006,0.9996
"FR","BD",2007,0.9976
"FR","BD",2008,0.9963
"FR","BD",2009,0.9838
"FR","BD",2010,0.9779
"FR","BD",2011,0.9917
"FR","BD",2012,0.9978
"FR","BD",2013,0.993
"FR","BD",2014,0.9887
"FR","BD",2015,0.9872
"FR","BD",2016,0.9847
"FR","BD",2017,0.9946
"GB","BD",2001,0.9997
"GB","BD",2002,0.9131
"GB","BD",2003,0.9251
"GB","BD",2004,0.9764
"GB","BD",2005,0.9369
"GB","BD",2006,0.9797
"GB","BD",2007,0.9674
"GB","BD",2008,0.9824
"GB","BD",2009,0.9467
"GB","BD",2010,0.9887
"GB","BD",2011,0.985
"GB","BD",2012,0.9865
"GB","BD",2013,0.9744
"GB","BD",2014,0.9321
"GB","BD",2015,0.9412
"GB","BD",2016,0.9091
"GB","BD",2017,0.9647
"GR","BD",2001,0.0057
"GR","BD",2002,0.0176
"GR","BD",2003,0.0007
"GR","BD",2004,0.8649
"GR","BD",2005,0.9957
"GR","BD",2006,0.8047
"GR","BD",2007,0.9313
"GR","BD",2008,0.968
"GR","BD",2009,0.8869
"GR","BD",2010,0.9872
"GR","BD",2011,0.8569
"GR","BD",2012,0.913
"GR","BD",2013,0.2032
"GR","BD",2014,0.6562
"GR","BD",2015,0.8378
"GR","BD",2016,0.1071
"GR","BD",2017,0.155
"HR","BD",2001,0.1456
"HR","BD",2002,0.0002
"HR","BD",2003,0.2625
"HR","BD",2004,0.3913
"HR","BD",2005,0.8996
"HR","BD",2006,0.5681
"HR","BD",2007,0.5214
"HR","BD",2008,0.5324
"HR","BD",2009,0.5724
"HR","BD",2010,0.5548
"HR","BD",2011,0.566
"HR","BD",2012,0.6475
"HR","BD",2013,0.5515
"HR","BD",2014,0.2068
"HR","BD",2015,0.0713
"HR","BD",2016,0.4263
"HR","BD",2017,0.477
"HU","BD",2001,0.0164
"HU","BD",2002,0.0356
"HU","BD",2003,0.288
"HU","BD",2004,0.2221
"HU","BD",2005,0.0
"HU","BD",2006,0.374
"HU","BD",2007,0.0181
"HU","BD",2008,0.0351
"HU","BD",2009,0.1822
"HU","BD",2010,0.2705
"HU","BD",2011,0.0062
"HU","BD",2012,0.0005
"HU","BD",2013,0.0144
"HU","BD",2014,0.0
"HU","BD",2015,0.0108
"HU","BD",2016,0.0029
"HU","BD",2017,0.0202
"IE","BD",2001,0.8
"IE","BD",2002,0.7102
"IE","BD",2003,0.795
"IE","BD",2004,0.8674
"IE","BD",2005,0.8116
"IE","BD",2006,0.7248
"IE","BD",2007,0.7654
"IE","BD",2008,0.642
"IE","BD",2009,0.7233
"IE","BD",2010,0.7952
"IE","BD",2011,0.7782
"IE","BD",2012,0.8683
"IE","BD",2013,0.8316
"IE","BD",2014,0.7695
"IE","BD",2015,0.8373
"IE","BD",2016,0.797
"IE","BD",2017,0.6705
"IT","BD",2001,0.289
